transaction_id,store_id,article_id,category,name,size,transaction_date
7352,400,98334,knitware,SoNoth,S,2021-02-27 09:13:01
7353,400,73666,coat,MatrYX,L,2021-02-27 09:54:46
7354,400,73778,knitware,Vampy,XL,2021-02-27 10:29:04
7355,400,88774,coat,PolarB,L,2021-02-27 13:43:36
7356,400,23771,shirt,Happy,XXL,2021-02-27 19:58:47
7357,400,12343,skirt,ComfortZ,L,2021-02-28 12:42:43
7358,400,98334,knitware,SoNoth,M,2021-02-28 17:33:42
7359,400,21349,shirt,Gangnam,XXL,2021-03-02 09:46:58
7360,400,21349,shirt,Gangnam,XXL,2021-03-02 10:44:55
7361,400,12343,skirt,ComfortZ,M,2021-03-02 17:41:09
7362,400,98934,trousers,BagXX,XL,2021-03-03 12:40:16
7363,400,89944,trousers,SlimBeam,XXXL,2021-03-03 14:12:27
7364,400,23771,shirt,Happy,M,2021-03-03 16:54:25
7365,400,88774,coat,PolarB,M,2021-03-03 19:01:31
7366,400,23771,shirt,Happy,S,2021-03-04 08:00:54
7367,400,21349,shirt,Gangnam,S,2021-03-04 13:20:56
7368,400,98334,knitware,SoNoth,M,2021-03-04 13:57:14
7369,400,99911,coat,Coatzy,L,2021-03-04 14:44:55
7370,400,21349,shirt,Gangnam,L,2021-03-04 14:54:44
7371,400,98934,trousers,BagXX,XL,2021-03-04 18:30:04
7372,400,73666,coat,MatrYX,M,2021-03-05 13:34:39
7373,400,21349,shirt,Gangnam,XL,2021-03-05 16:12:09
7374,400,73666,coat,MatrYX,XS,2021-03-07 10:47:21
7375,400,24531,shirt,Grudge,XS,2021-03-07 12:10:22
7376,400,24531,shirt,Grudge,S,2021-03-07 13:31:59
7377,400,89944,trousers,SlimBeam,XXL,2021-03-07 14:33:27
7378,400,24531,shirt,Grudge,M,2021-03-07 15:06:25
7379,400,73666,coat,MatrYX,S,2021-03-08 08:46:58
7380,400,21349,shirt,Gangnam,XL,2021-03-08 15:04:07
7381,400,89944,trousers,SlimBeam,XXL,2021-03-08 17:07:17
7382,400,88774,coat,PolarB,M,2021-03-09 08:30:41
7383,400,23771,shirt,Happy,XL,2021-03-10 09:49:33
7384,400,12343,skirt,ComfortZ,XL,2021-03-10 11:36:24
7385,400,88774,coat,PolarB,L,2021-03-10 13:51:09
7386,400,73666,coat,MatrYX,M,2021-03-10 14:56:05
7387,400,23771,shirt,Happy,M,2021-03-10 16:11:37
7388,400,73666,coat,MatrYX,S,2021-03-11 09:25:31
7389,400,23771,shirt,Happy,M,2021-03-11 09:59:41
7390,400,99911,coat,Coatzy,L,2021-03-11 11:33:09
7391,400,89944,trousers,SlimBeam,L,2021-03-12 19:45:25
7392,400,89944,trousers,SlimBeam,M,2021-03-13 08:32:31
7393,400,21349,shirt,Gangnam,XL,2021-03-13 12:37:18
7394,400,73666,coat,MatrYX,S,2021-03-13 14:43:43
7395,400,89944,trousers,SlimBeam,S,2021-03-14 10:40:32
7396,400,23771,shirt,Happy,S,2021-03-14 11:55:58
7397,400,23771,shirt,Happy,L,2021-03-14 19:47:59
7398,400,88774,coat,PolarB,L,2021-03-15 12:14:33
7399,400,21349,shirt,Gangnam,L,2021-03-15 19:21:19
7400,400,73666,coat,MatrYX,XL,2021-03-16 11:30:00
7401,400,98934,trousers,BagXX,L,2021-03-17 10:32:15
7402,400,12343,skirt,ComfortZ,S,2021-03-17 11:23:47
7403,400,23771,shirt,Happy,XS,2021-03-17 18:54:16
7404,400,99911,coat,Coatzy,L,2021-03-18 17:34:33
7405,400,73666,coat,MatrYX,M,2021-03-18 18:32:22
7406,400,35662,trousers,Boredomy,S,2021-03-19 15:57:55
7407,400,89944,trousers,SlimBeam,S,2021-03-19 18:54:52
7408,400,73778,knitware,Vampy,S,2021-03-19 19:55:18
7409,400,23771,shirt,Happy,M,2021-03-20 10:58:52
7410,400,23771,shirt,Happy,S,2021-03-20 18:30:25
7411,400,89944,trousers,SlimBeam,XXL,2021-03-21 14:55:49
7412,400,35662,trousers,Boredomy,S,2021-03-21 15:26:18
7413,400,98334,knitware,SoNoth,XS,2021-03-21 19:33:25
7414,400,21349,shirt,Gangnam,M,2021-03-22 16:00:22
7415,400,89944,trousers,SlimBeam,S,2021-03-22 16:51:44
7416,400,12343,skirt,ComfortZ,XL,2021-03-22 18:44:19
7417,400,89944,trousers,SlimBeam,S,2021-03-23 18:25:39
7418,400,23771,shirt,Happy,M,2021-03-24 09:04:13
7419,400,21349,shirt,Gangnam,XS,2021-03-24 09:26:41
7420,400,35662,trousers,Boredomy,XL,2021-03-24 13:53:00
7421,400,98334,knitware,SoNoth,S,2021-03-25 08:31:28
7422,400,73778,knitware,Vampy,S,2021-03-25 13:26:48
7423,400,24531,shirt,Grudge,S,2021-03-25 19:47:10
7424,400,73666,coat,MatrYX,XS,2021-03-26 09:10:52
7425,400,21349,shirt,Gangnam,M,2021-03-26 14:58:51
7426,400,73666,coat,MatrYX,M,2021-03-27 12:37:19
7427,400,23771,shirt,Happy,M,2021-03-28 10:36:48
7428,400,98934,trousers,BagXX,S,2021-03-28 18:28:06
7429,400,23771,shirt,Happy,S,2021-03-30 16:25:01
7430,400,98334,knitware,SoNoth,S,2021-03-30 17:15:50
7431,400,88774,coat,PolarB,XS,2021-03-31 15:44:16
7432,400,24531,shirt,Grudge,S,2021-03-31 17:45:24
7433,400,23771,shirt,Happy,M,2021-03-31 19:44:28
7434,400,23771,shirt,Happy,L,2021-04-01 09:04:13
7435,400,98334,knitware,SoNoth,M,2021-04-01 16:27:19
7436,400,88774,coat,PolarB,L,2021-04-01 16:28:19
7437,400,12343,skirt,ComfortZ,M,2021-04-02 09:47:40
7438,400,73778,knitware,Vampy,L,2021-04-02 11:58:29
7439,400,23771,shirt,Happy,XS,2021-04-02 12:08:32
7440,400,35662,trousers,Boredomy,L,2021-04-02 16:06:07
7441,400,73666,coat,MatrYX,XS,2021-04-03 08:39:31
7442,400,23771,shirt,Happy,S,2021-04-03 11:00:17
7443,400,98334,knitware,SoNoth,XL,2021-04-03 14:49:07
7444,400,99911,coat,Coatzy,M,2021-04-03 15:57:06
7445,400,88774,coat,PolarB,L,2021-04-04 10:46:13
7446,400,73666,coat,MatrYX,S,2021-04-05 09:46:43
7447,400,73666,coat,MatrYX,L,2021-04-05 10:20:51
7448,400,12343,skirt,ComfortZ,S,2021-04-06 09:08:19
7449,400,98334,knitware,SoNoth,S,2021-04-06 15:37:01
7450,400,23771,shirt,Happy,XL,2021-04-07 13:06:50
7451,400,23771,shirt,Happy,XS,2021-04-07 13:45:45
7452,400,98334,knitware,SoNoth,S,2021-04-07 13:56:25
7453,400,73666,coat,MatrYX,M,2021-04-08 19:29:49
7454,400,12343,skirt,ComfortZ,S,2021-04-09 17:25:02
7455,400,88774,coat,PolarB,S,2021-04-10 19:53:38
7456,400,23771,shirt,Happy,M,2021-04-12 10:55:22
7457,400,35662,trousers,Boredomy,M,2021-04-12 12:58:23
7458,400,23771,shirt,Happy,S,2021-04-12 15:03:07
7459,400,73666,coat,MatrYX,XXL,2021-04-13 17:33:17
7460,400,12376,shirt,Flower,S,2021-04-14 09:31:46
7461,400,73666,coat,MatrYX,XL,2021-04-14 10:24:44
7462,400,21349,shirt,Gangnam,L,2021-04-14 11:06:18
7463,400,23771,shirt,Happy,L,2021-04-14 17:40:46
7464,400,21349,shirt,Gangnam,S,2021-04-15 11:01:12
7465,400,12343,skirt,ComfortZ,L,2021-04-15 13:47:36
7466,400,73666,coat,MatrYX,M,2021-04-16 08:29:36
7467,400,21349,shirt,Gangnam,M,2021-04-16 10:21:43
7468,400,98334,knitware,SoNoth,M,2021-04-16 11:02:15
7469,400,24531,shirt,Grudge,M,2021-04-17 11:38:39
7470,400,88774,coat,PolarB,XL,2021-04-17 16:18:03
7471,400,73666,coat,MatrYX,L,2021-04-18 13:27:01
7472,400,12376,shirt,Flower,XL,2021-04-18 18:02:53
7473,400,73778,knitware,Vampy,L,2021-04-18 18:57:18
7474,400,23771,shirt,Happy,L,2021-04-19 11:33:55
7475,400,88774,coat,PolarB,L,2021-04-19 12:47:15
7476,400,89944,trousers,SlimBeam,S,2021-04-19 13:27:18
7477,400,23771,shirt,Happy,L,2021-04-19 15:11:24
7478,400,23771,shirt,Happy,S,2021-04-19 16:41:02
7479,400,12343,skirt,ComfortZ,S,2021-04-20 12:58:56
7480,400,89944,trousers,SlimBeam,M,2021-04-20 15:20:43
7481,400,88774,coat,PolarB,S,2021-04-20 16:39:11
7482,400,98334,knitware,SoNoth,XL,2021-04-20 17:52:27
7483,400,88774,coat,PolarB,M,2021-04-21 15:48:02
7484,400,98334,knitware,SoNoth,L,2021-04-21 17:43:48
7485,400,23771,shirt,Happy,M,2021-04-22 08:57:34
7486,400,98334,knitware,SoNoth,XL,2021-04-22 14:20:25
7487,400,98334,knitware,SoNoth,M,2021-04-22 16:09:50
7488,400,98934,trousers,BagXX,M,2021-04-23 10:02:28
7489,400,12343,skirt,ComfortZ,M,2021-04-23 17:18:14
7490,400,12343,skirt,ComfortZ,XL,2021-04-24 10:59:26
7491,400,73666,coat,MatrYX,XXL,2021-04-24 16:02:55
7492,400,73666,coat,MatrYX,XXXL,2021-04-25 09:30:35
7493,400,88774,coat,PolarB,XS,2021-04-25 12:47:16
7494,400,98334,knitware,SoNoth,XS,2021-04-25 14:55:06
7495,400,89944,trousers,SlimBeam,S,2021-04-26 08:34:46
7496,400,88774,coat,PolarB,L,2021-04-28 08:44:28
7497,400,98934,trousers,BagXX,L,2021-04-28 09:19:33
7498,400,88774,coat,PolarB,XL,2021-04-28 14:55:06
7499,400,12343,skirt,ComfortZ,M,2021-04-29 12:12:36
7500,400,23771,shirt,Happy,M,2021-04-29 16:39:16
7501,400,35662,trousers,Boredomy,S,2021-04-30 09:18:05
7502,400,89944,trousers,SlimBeam,XL,2021-04-30 11:31:29
7503,400,73778,knitware,Vampy,XL,2021-04-30 12:32:08
7504,400,98334,knitware,SoNoth,XL,2021-04-30 15:15:47
7505,400,98934,trousers,BagXX,M,2021-04-30 15:17:22
7506,400,21349,shirt,Gangnam,M,2021-04-30 17:31:49
7507,400,73666,coat,MatrYX,M,2021-04-30 19:39:06
7508,400,98334,knitware,SoNoth,S,2021-05-01 16:44:08
7509,400,99911,coat,Coatzy,XS,2021-05-01 19:24:13
7510,400,23771,shirt,Happy,L,2021-05-02 09:17:31
7511,400,23771,shirt,Happy,M,2021-05-02 10:47:40
7512,400,89944,trousers,SlimBeam,L,2021-05-03 08:40:27
7513,400,98934,trousers,BagXX,L,2021-05-03 09:46:28
7514,400,89944,trousers,SlimBeam,S,2021-05-03 13:03:38
7515,400,89944,trousers,SlimBeam,XL,2021-05-04 08:39:42
7516,400,88774,coat,PolarB,XXL,2021-05-04 11:23:06
7517,400,23771,shirt,Happy,S,2021-05-04 12:12:25
7518,400,98334,knitware,SoNoth,S,2021-05-04 15:31:58
7519,400,23771,shirt,Happy,XL,2021-05-04 16:24:07
7520,400,23771,shirt,Happy,S,2021-05-04 17:53:39
7521,400,89944,trousers,SlimBeam,S,2021-05-05 10:30:10
7522,400,89944,trousers,SlimBeam,XL,2021-05-05 12:48:21
7523,400,89944,trousers,SlimBeam,XL,2021-05-05 15:35:23
7524,400,24531,shirt,Grudge,M,2021-05-06 13:36:44
7525,400,12376,shirt,Flower,M,2021-05-06 14:10:45
7526,400,21349,shirt,Gangnam,S,2021-05-06 15:26:52
7527,400,89944,trousers,SlimBeam,M,2021-05-07 08:51:12
7528,400,73666,coat,MatrYX,XL,2021-05-07 10:15:33
7529,400,98334,knitware,SoNoth,XS,2021-05-07 12:47:37
7530,400,89944,trousers,SlimBeam,XS,2021-05-07 13:50:08
7531,400,73666,coat,MatrYX,XS,2021-05-07 14:42:48
7532,400,73666,coat,MatrYX,XS,2021-05-08 09:34:21
7533,400,98334,knitware,SoNoth,L,2021-05-09 10:23:13
7534,400,98334,knitware,SoNoth,XS,2021-05-09 10:26:01
7535,400,21349,shirt,Gangnam,S,2021-05-09 17:42:57
7536,400,23771,shirt,Happy,L,2021-05-11 08:51:37
7537,400,24531,shirt,Grudge,M,2021-05-11 14:18:09
7538,400,23771,shirt,Happy,M,2021-05-12 09:45:26
7539,400,98334,knitware,SoNoth,L,2021-05-12 12:17:46
7540,400,21349,shirt,Gangnam,XL,2021-05-13 15:44:47
7541,400,88774,coat,PolarB,XXL,2021-05-14 14:54:34
7542,400,73666,coat,MatrYX,M,2021-05-14 18:59:54
7543,400,24531,shirt,Grudge,L,2021-05-14 19:15:27
7544,400,23771,shirt,Happy,L,2021-05-15 08:17:34
7545,400,89944,trousers,SlimBeam,M,2021-05-15 08:42:06
7546,400,35662,trousers,Boredomy,M,2021-05-15 13:00:52
7547,400,12376,shirt,Flower,S,2021-05-15 18:00:28
7548,400,98334,knitware,SoNoth,L,2021-05-16 08:34:41
7549,400,21349,shirt,Gangnam,S,2021-05-16 09:07:55
7550,400,89944,trousers,SlimBeam,S,2021-05-16 10:19:17
7551,400,21349,shirt,Gangnam,L,2021-05-16 14:47:23
7552,400,73666,coat,MatrYX,M,2021-05-17 08:21:29
7553,400,23771,shirt,Happy,L,2021-05-17 08:33:45
7554,400,89944,trousers,SlimBeam,L,2021-05-17 12:41:34
7555,400,98934,trousers,BagXX,M,2021-05-18 10:52:56
7556,400,21349,shirt,Gangnam,M,2021-05-18 11:20:09
7557,400,89944,trousers,SlimBeam,XL,2021-05-18 19:26:03
7558,400,21349,shirt,Gangnam,XS,2021-05-18 19:29:09
7559,400,98334,knitware,SoNoth,L,2021-05-19 09:13:39
7560,400,21349,shirt,Gangnam,S,2021-05-19 11:29:47
7561,400,89944,trousers,SlimBeam,M,2021-05-19 15:01:48
7562,400,73666,coat,MatrYX,L,2021-05-20 15:18:56
7563,400,88774,coat,PolarB,XL,2021-05-20 17:10:03
7564,400,98334,knitware,SoNoth,XS,2021-05-21 08:28:08
7565,400,24531,shirt,Grudge,XXL,2021-05-21 13:02:55
7566,400,73666,coat,MatrYX,XL,2021-05-21 15:36:03
7567,400,23771,shirt,Happy,S,2021-05-21 16:01:45
7568,400,12376,shirt,Flower,XL,2021-05-21 16:38:28
7569,400,98334,knitware,SoNoth,XL,2021-05-21 17:05:28
7570,400,99911,coat,Coatzy,L,2021-05-21 19:33:18
7571,400,23771,shirt,Happy,S,2021-05-22 10:14:24
7572,400,23771,shirt,Happy,M,2021-05-22 15:55:42
7573,400,98934,trousers,BagXX,XS,2021-05-24 11:40:42
7574,400,35662,trousers,Boredomy,M,2021-05-25 10:55:11
7575,400,89944,trousers,SlimBeam,XS,2021-05-25 16:03:37
7576,400,24531,shirt,Grudge,L,2021-05-26 10:26:58
7577,400,98334,knitware,SoNoth,M,2021-05-26 11:24:34
7578,400,73778,knitware,Vampy,S,2021-05-26 14:24:12
7579,400,73666,coat,MatrYX,XL,2021-05-27 08:33:43
7580,400,73666,coat,MatrYX,S,2021-05-27 10:29:05
7581,400,88774,coat,PolarB,M,2021-05-27 11:04:21
7582,400,89944,trousers,SlimBeam,S,2021-05-27 17:10:13
7583,400,89944,trousers,SlimBeam,XS,2021-05-28 08:39:50
7584,400,35662,trousers,Boredomy,XS,2021-05-28 10:32:07
7585,400,23771,shirt,Happy,XS,2021-05-28 12:29:43
7586,400,98334,knitware,SoNoth,L,2021-05-29 11:12:49
7587,400,98334,knitware,SoNoth,XXL,2021-05-29 18:50:37
7588,400,35662,trousers,Boredomy,M,2021-05-31 08:56:44
7589,400,35662,trousers,Boredomy,L,2021-05-31 11:08:09
7590,400,23771,shirt,Happy,L,2021-05-31 11:40:17
7591,400,21349,shirt,Gangnam,M,2021-05-31 16:38:10
7592,400,12343,skirt,ComfortZ,L,2021-06-01 16:00:13
7593,400,21349,shirt,Gangnam,XS,2021-06-01 16:55:46
7594,400,12343,skirt,ComfortZ,M,2021-06-02 09:30:01
7595,400,21349,shirt,Gangnam,L,2021-06-02 12:43:54
7596,400,73666,coat,MatrYX,S,2021-06-02 13:00:18
7597,400,73666,coat,MatrYX,XL,2021-06-03 15:12:52
7598,400,73666,coat,MatrYX,M,2021-06-04 17:43:35
7599,400,73666,coat,MatrYX,S,2021-06-05 08:37:50
7600,400,73778,knitware,Vampy,M,2021-06-05 14:53:05
7601,400,21349,shirt,Gangnam,M,2021-06-05 14:59:40
7602,400,23771,shirt,Happy,M,2021-06-05 16:52:49
7603,400,35662,trousers,Boredomy,XL,2021-06-05 18:48:16
7604,400,23771,shirt,Happy,S,2021-06-06 08:06:32
7605,400,88774,coat,PolarB,S,2021-06-06 13:34:33
7606,400,73778,knitware,Vampy,S,2021-06-06 14:02:07
7607,400,21349,shirt,Gangnam,M,2021-06-07 08:55:17
7608,400,98334,knitware,SoNoth,S,2021-06-07 10:44:43
7609,400,12343,skirt,ComfortZ,M,2021-06-07 12:27:28
7610,400,12343,skirt,ComfortZ,L,2021-06-07 13:22:30
7611,400,73666,coat,MatrYX,XS,2021-06-07 19:13:56
7612,400,35662,trousers,Boredomy,M,2021-06-08 09:23:18
7613,400,23771,shirt,Happy,XL,2021-06-08 09:56:32
7614,400,89944,trousers,SlimBeam,XS,2021-06-08 12:21:18
7615,400,23771,shirt,Happy,XL,2021-06-08 14:40:53
7616,400,98334,knitware,SoNoth,XL,2021-06-09 13:20:53
7617,400,88774,coat,PolarB,XS,2021-06-09 13:34:31
7618,400,88774,coat,PolarB,S,2021-06-09 14:57:39
7619,400,24531,shirt,Grudge,M,2021-06-09 18:38:39
7620,400,73778,knitware,Vampy,M,2021-06-10 13:06:58
7621,400,98334,knitware,SoNoth,XL,2021-06-10 13:55:16
7622,400,35662,trousers,Boredomy,L,2021-06-10 14:07:52
7623,400,89944,trousers,SlimBeam,L,2021-06-11 10:18:51
7624,400,73666,coat,MatrYX,L,2021-06-11 11:51:30
7625,400,73778,knitware,Vampy,XS,2021-06-11 13:47:46
7626,400,98334,knitware,SoNoth,L,2021-06-11 13:48:31
7627,400,98934,trousers,BagXX,M,2021-06-12 10:05:50
7628,400,89944,trousers,SlimBeam,S,2021-06-12 11:53:37
7629,400,21349,shirt,Gangnam,L,2021-06-13 11:42:14
7630,400,73778,knitware,Vampy,M,2021-06-13 18:06:56
7631,400,23771,shirt,Happy,XL,2021-06-14 09:17:00
7632,400,23771,shirt,Happy,L,2021-06-14 09:22:59
7633,400,12376,shirt,Flower,S,2021-06-14 11:13:50
7634,400,73666,coat,MatrYX,S,2021-06-14 13:58:44
7635,400,23771,shirt,Happy,S,2021-06-14 14:21:38
7636,400,98934,trousers,BagXX,XL,2021-06-14 14:58:12
7637,400,98334,knitware,SoNoth,L,2021-06-15 10:07:07
7638,400,88774,coat,PolarB,XS,2021-06-16 09:13:52
7639,400,88774,coat,PolarB,XL,2021-06-16 13:26:46
7640,400,89944,trousers,SlimBeam,M,2021-06-16 15:00:13
